bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,sentence_id,sentence_number,sentence,utterance_id,sentence_raw
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,7237,7,"So, I mean, at the end of the day, there is an element of balancing cash versus stock depending on where the stock trades.",11,"So, I mean, at the end of the day, there is an element of balancing cash versus stock depending on where the stock trades."
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,7238,8,"Having said that, I do recognize that also from a prudential and capital management standpoint of view, share buybacks offers more flexibility, right?",11,"Having said that, I do recognize that also from a prudential and capital management standpoint of view, share buybacks offers more flexibility, right?"
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,7239,9,"So, what we want to always make sure that our cash dividend is sacrosanct and our progressive policy is also very, very important.",11,"So, what we want to always make sure that our cash dividend is sacrosanct and our progressive policy is also very, very important."
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,7240,10,"Therefore, we always want to measure this in two ways.",11,"Therefore, we always want to measure this in two ways."
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,7241,11,Our dividend will be then benchmark also in respect of making sure that we have an attractive story for more yield focused equity investors.,11,Our dividend will be then benchmark also in respect of making sure that we have an attractive story for more yield focused equity investors.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7242,1,Thank you.,12,Thank you.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7243,2,"And apologies, my video is not working actually so I'm audio only.",12,"And apologies, my video is not working actually so I'm audio only."
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7244,3,"So, sorry for that.",12,"So, sorry for that."
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7245,4,Two questions if I could.,12,Two questions if I could.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7246,5,"So, I think what you said about RWA reductions is very welcome, you know, and the target of $510 billion in the medium term and that frees up a lot of capital, which is really great to hear.",12,"So, I think what you said about RWA reductions is very welcome, you know, and the target of $510 billion in the medium term and that frees up a lot of capital, which is really great to hear."
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7247,6,"You've talked about optimization outside Non-core, so within the core divisions, and I just wonder if you could sort of talk about that a bit more.",12,"You've talked about optimization outside Non-core, so within the core divisions, and I just wonder if you could sort of talk about that a bit more."
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7248,7,Just give us some examples of the kind of lazy assets that you think you can cut.,12,Just give us some examples of the kind of lazy assets that you think you can cut.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7249,8,"So, that's my first question.",12,"So, that's my first question."
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7250,9,The second one is back on the capital returns.,12,The second one is back on the capital returns.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7251,10,You talked about 2024 and you talked about 2026 on the buybacks and I just wondered in terms of how we think about what you might be able to do in 2025.,12,You talked about 2024 and you talked about 2026 on the buybacks and I just wondered in terms of how we think about what you might be able to do in 2025.
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7252,11,Is 14% CET1 the relative – the relevant thresholds?,12,Is 14% CET1 the relative – the relevant thresholds?
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7253,12,Are there other constraints that will constrain you in terms of what buybacks you can do in 2025?,12,Are there other constraints that will constrain you in terms of what buybacks you can do in 2025?
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7254,13,"So, does it have to wait for the Swiss integrations to be done?",12,"So, does it have to wait for the Swiss integrations to be done?"
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7255,14,Does it have to wait for non-core milestones?,12,Does it have to wait for non-core milestones?
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7256,15,"If you just could talk about the constraints that would affect that, that would be great.",12,"If you just could talk about the constraints that would affect that, that would be great."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7257,1,Okay.,13,Okay.
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7258,2,"Hi, Jeremy.",13,"Hi, Jeremy."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7259,3,"So, on the first in terms of RWA reduction, you were looking for examples in terms of optimization in the core.",13,"So, on the first in terms of RWA reduction, you were looking for examples in terms of optimization in the core."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7260,4,"So, I'd say, you know, the classic example would be where on, say, on the Credit Suisse side.",13,"So, I'd say, you know, the classic example would be where on, say, on the Credit Suisse side."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7261,5,"In Wealth Management, to give an example, we are inheriting a situation where there was just say a loan relationship between the bank and a client.",13,"In Wealth Management, to give an example, we are inheriting a situation where there was just say a loan relationship between the bank and a client."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7262,6,"And perhaps, you know, we were not bringing to bear the holistic client array of services that is our expectation to sort of do.",13,"And perhaps, you know, we werenot bringing to bear the holistic client array of services that is our expectation to sort of do."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7263,7,"Now, it's been the blueprint for us in UBS.",13,"Now, it's been the blueprint for us in UBS."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7264,8,GWM.,13,GWM.
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7265,9,"And so, that's just an example where you have kind of a monoline is a simple example of that.",13,"And so, that's just an example where you have kind of a monoline is a simple example of that."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7266,10,Another example could be pricing.,13,Another example could be pricing.
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7267,11,"So, you might not be getting the pricing for the risks that you're effectively taking with respect to that financing.",13,"So, you might not be getting the pricing for the risks that you're effectively taking with respect to that financing."
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,7268,12,"So, I think those are two examples where, you know, we need to do work to ensure the holistic client coverage is brought to bear in a given situation or we're looking at pricing opportunities in particular cases.",13,"So, I think those are two examples where, you know, we need to do work to ensure the holistic client coverage is brought to bear in a given situation or we're looking at pricing opportunities in particular cases."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7269,1,"Yeah, Jeremy, in respect of share buyback in 2025, I think it's a little bit early to discuss that.",14,"Yeah, Jeremy, in respect of share buyback in 2025, I think it's a little bit early to discuss that."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7270,2,"But I would say that first of all, the integration, the Swiss topic, is a 2024 matter.",14,"But I would say that first of all, the integration, the Swiss topic, is a 2024 matter."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7271,3,"So, by mid-2024 or during 2024 latest, we know exactly how we manage the integration of the parent company, the US entities and the Swiss operation.",14,"So, by mid-2024 or during 2024 latest, we know exactly how we manage the integration of the parent company, the US entities and the Swiss operation."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7272,4,That will so in 2025 is unlikely to play a role in our capital return policies.,14,That will so in 2025 is unlikely to play a role in our capital return policies.
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7273,5,The 14% is a good assumption.,14,The 14% is a good assumption.
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7274,6,"And what we mean by around 14% means 13.8% to 14.2%, not 14.5%.",14,"And what we mean by around 14% means 13.8% to 14.2%, not 14.5%."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7275,7,"When we have excess capital, well above the 14% is because we are creating the buffer to do share buyback, to offset temporary timing differences between cost to achieve in our integration journey and the savings we realize and have the necessary buffer to also phase in the reduction of our tax rate.",14,"When we have excess capital, well above the 14% is because we are creating the buffer to do share buyback, to offset temporary timing differences between cost to achieve in our integration journey and the savings we realize and have the necessary buffer to also phase in the reduction of our tax rate."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7276,8,"So, in a sense, nothing really changes but we do indeed expect also the underlying profitability to improve, and therefore potentially giving us more flexibility.",14,"So, in a sense, nothing really changes but we do indeed expect also the underlying profitability to improve, and therefore potentially giving us more flexibility."
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,7277,9,But this is something that we will focus in exactly 12 months' time and we will communicate our plans for 2025.,14,But this is something that we will focus in exactly 12 months' time and we will communicate our plans for 2025.
UBS,2023-Q4,earnings,2024-02-06,16,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7278,1,That's great.,15,That's great.
UBS,2023-Q4,earnings,2024-02-06,16,qa,analyst,Jeremy Sigee,BNP Paribas Exane,7279,2,Thanks very much.,15,Thanks very much.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7280,1,Good morning.,16,Good morning.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7281,2,Thank you for taking my questions.,16,Thank you for taking my questions.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7282,3,"So, the first one would just be going back to some of the math that Kian outlined at the start.",16,"So, the first one would just be going back to some of the math that Kian outlined at the start."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7283,4,I'm just trying to understand your decision-making process.,16,I'm just trying to understand your decision-making process.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7284,5,"So, if you look at slide 20, I think you said the 9% revenue to RWA post-Basel IV.",16,"So, if you look at slide 20, I think you said the 9% revenue to RWA post-Basel IV."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7285,6,"So, you're suggesting exit run rate $46 billion of revenues, 70% cost income, $32 billion of costs and that's a couple of billion below the full year 2026 consensus revenues and full year 2026 costs, appreciate we’re comparing exit versus full year there.",16,"So, you're suggesting exit run rate $46 billion of revenues, 70% cost income, $32 billion of costs and that's a couple of billion below the full year 2026 consensus revenues and full year 2026 costs, appreciate we’re comparing exit versus full year there."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7286,7,"But with that in mind, could you elaborate on where you've identified the additional cost opportunities given that you previously said $10 billion, you're now at $13 billion and you're on the tape of saying we are sacrificing some topline growth in order to enhance returns.",16,"But with that in mind, could you elaborate on where you've identified the additional cost opportunities given that you previously said $10 billion, you're now at $13 billion and you're on the tape of saying we are sacrificing some topline growth in order to enhance returns."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7287,8,"So also, where you've made the decision to perhaps come out of some product areas where there was a revenue opportunity?",16,"So also, where you've made the decision to perhaps come out of some product areas where there was a revenue opportunity?"
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7288,9,That's the first question.,16,That's the first question.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7289,10,Second question is on capital return.,16,Second question is on capital return.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7290,11,"Again, trying to run the numbers, $510 billion RWAs, 14% core Tier 1.",16,"Again, trying to run the numbers, $510 billion RWAs, 14% core Tier 1."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7291,12,"You need to be, on that basis, $71.5 billion in core Tier 1 capital.",16,"You need to be, on that basis, $71.5 billion in core Tier 1 capital."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7292,13,You're at $78 billion today.,16,You're at $78 billion today.
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7293,14,"So, already a lot of excess capital there, then there's the retained earnings coming through.",16,"So, already a lot of excess capital there, then there's the retained earnings coming through."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7294,15,"So, just trying to understand.",16,"So, just trying to understand."
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7295,16,Are there any other moving parts aside from that amortization in the FINMA waiver between tangible equity and core Tier 1 capital over the next three to four years?,16,Are there any other moving parts aside from that amortization in the FINMA waiver between tangible equity and core Tier 1 capital over the next three to four years?
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,7296,17,Thank you.,16,Thank you.
UBS,2023-Q4,earnings,2024-02-06,18,qa,management,Sergio P. Ermotti,,7297,1,"So, I'll let Todd take the questions and only noting that you may have got the revenues wrong, but you may address this issue.",17,"So, I'll let Todd take the questions and only noting that you may have got the revenues wrong, but you may address this issue."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7298,1,Okay.,18,Okay.
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7299,2,Yes.,18,Yes.
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7300,3,"So, Andy, hey.",18,"So, Andy, hey."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7301,4,I will just go on the cost side because I think I addressed the revenue side anyway in response to Kian.,18,I will just go on the cost side because I think I addressed the revenue side anyway in response to Kian.
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7302,5,"I would – I'd also – it's also important to point out just quickly on that slide that as we say in there, it's pre-impact from the Basel III final and model update so that, you know, also will impact on the return of RWA.",18,"I would – I'd also – it's also important to point out just quickly on that slide that as we say in there, it's pre-impact from the Basel III final and model update so that, you know, also will impact on the return of RWA."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7303,6,"In terms of the additional cost opportunities that we found, as you asked, I mean, first, I would say we're just confirming what we said last year about greater than $10 billion and saying we had to go do the work to validate all the details.",18,"In terms of the additional cost opportunities that we found, as you asked, I mean, first, I would say we're just confirming what we said last year about greater than $10 billion and saying we had to go do the work to validate all the details."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7304,7,"And so, you know, the $13 billion that we've come out with, neither Sergio nor I think that that's, you know, going further.",18,"And so, you know, the $13 billion that we've come out with, neither Sergio nor I think that that's, you know, going further."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7305,8,"It was for us always the neighborhood of where, you know, we thought the plan – the detailed bottom-up plans would get us.",18,"It was for us always the neighborhood of where, you know, we thought the plan – the detailed bottom-up plans would get us."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7306,9,"And ultimately, when we were communicating greater than $10 billion, you know, that was an informed estimate of course because we had done a fair bit of work.",18,"And ultimately, when we were communicating greater than $10 billion, you know, that was an informed estimate of course because we had done a fair bit of work."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7307,10,"But of course, all the work that we've done over the last three months validating that, you know, that number.",18,"But of course, all the work that we've done over the last three months validating that, you know, that number."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7308,11,"So, that's sort of the first thing is just important to emphasize that it's not as if we've gone deeper.",18,"So, that's sort of the first thing is just important to emphasize that it's not as if we've gone deeper."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7309,12,"But in terms – so on that basis, I would just say that the $13 billion remains for us on a gross basis, critical.",18,"But in terms – so on that basis, I would just say that the $13 billion remains for us on a gross basis, critical."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7310,13,"You know, we said half is going to be personnel related.",18,"You know, we said half is going to be personnel related."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7311,14,"Half is – the other half will be consisting comprised of things like mainly tech but also real estate, also third party costs.",18,"Half is – the other half will be consisting comprised of things like mainly tech but also real estate, also third party costs."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7312,15,"So, again, it's a validation of what we've done and also as I highlighted going through the trajectories, giving you a sense of when we think these will head through.",18,"So, again, it's a validation of what we've done and also as I highlighted going through the trajectories, giving you a sense of when we think these will head through."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7313,16,"And just quickly on the – you asked about, you know, sacrificing topline growth.",18,"And just quickly on the – you asked about, you know, sacrificing topline growth."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7314,17,"I think the point that both Sergio and I have made is just of course when you do a financial resource optimization work, and we've done this before, you know, naturally to reduce the balance sheet means at times, well, you know, you're going to be sacrificing revenues as assets come down.",18,"I think the point that both Sergio and I have made is just of course when you do a financial resource optimization work, and we've done this before, you know, naturally to reduce the balance sheet means at times, well, you know, you're going to be sacrificing revenues as assets come down."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7315,18,"And so, you know, it all comes down to the accretion of return on CET1 ultimately and how we think about this in terms of trade-offs.",18,"And so, you know, it all comes down to the accretion of return on CET1 ultimately and how we think about this in terms of trade-offs."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7316,19,"So, that's how I would respond to that.",18,"So, that's how I would respond to that."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7317,20,"And then I think you were saying any other differences, if I took your point on CET1 and tangible equity.",18,"And then I think you were saying any other differences, if I took your point on CET1 and tangible equity."
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,7318,21,"Was that the point that you were making the differences, I think you were saying, Andy.",18,"Was that the point that you were making the differences, I think you were saying, Andy."
UBS,2023-Q4,earnings,2024-02-06,20,qa,analyst,Andrew Coombs,Citi,7319,1,It's exactly that.,19,It's exactly that.
UBS,2023-Q4,earnings,2024-02-06,20,qa,analyst,Andrew Coombs,Citi,7320,2,Just trying to get with the capital build.,19,Just trying to get with the capital build.
UBS,2023-Q4,earnings,2024-02-06,20,qa,analyst,Andrew Coombs,Citi,7321,3,Thank you.,19,Thank you.
UBS,2023-Q4,earnings,2024-02-06,21,qa,management,Todd Tuckner,,7322,1,Yes.,20,Yes.
UBS,2023-Q4,earnings,2024-02-06,21,qa,management,Todd Tuckner,,7323,2,"Well, I was just pointing out in terms of convergence, as I highlighted, you know, historically one of the big differentiators between CET1, which we think, by the way, is the right is the right model anyway because that's the basis for being able to buy back shares and pay dividends, so we think, you know, measuring return on CET1 capital is right.",20,"Well, I was just pointing out in terms of convergence, as I highlighted, you know, historically one of the big differentiators between CET1, which we think, by the way, is the right is the right model anyway because that's the basis for being able to buy back shares and pay dividends, so we think, you know, measuring return on CET1 capital is right."
UBS,2023-Q4,earnings,2024-02-06,21,qa,management,Todd Tuckner,,7324,3,But we know there's always interest in that CET1 versus TE.,20,But we know there's always interest in that CET1 versus TE.
UBS,2023-Q4,earnings,2024-02-06,21,qa,management,Todd Tuckner,,7325,4,"So, what I was just suggesting was that our – as our tax loss DTAs, which were one of the big differentiators, are amortizing down and being converted into temp difference DTAs which are CET1 accretive, that that becomes much less of a delta and therefore, you know, signals a move towards convergence.",20,"So, what I was just suggesting was that our – as our tax loss DTAs, which were one of the big differentiators, are amortizing down and being converted into temp difference DTAs which are CET1 accretive, that that becomes much less of a delta and therefore, you know, signals a move towards convergence."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7326,1,"Yeah, Maybe let me just add quickly to your comment on driving optimization of the balance sheet and return on risk-weighted assets.",21,"Yeah, Maybe let me just add quickly to your comment on driving optimization of the balance sheet and return on risk-weighted assets."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7327,2,"You mentioned if we are planning to exit products, I have to say that, you know, never say never because in the next two or three years, you never know how developments work out.",21,"You mentioned if we are planning to exit products, I have to say that, you know, never say never because in the next two or three years, you never know how developments work out."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7328,3,"But at this stage, everything that we do not deem as a product that we want to have is part of non-core.",21,"But at this stage, everything that we donot deem as a product that we want to have is part of non-core."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7329,4,"So, it's all about repricing the existing core relationships and businesses.",21,"So, it's all about repricing the existing core relationships and businesses."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7330,5,It's not about exiting businesses.,21,It's not about exiting businesses.
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7331,6,"I mean, I'm talking about meaningful businesses, of course, right?",21,"I mean, I'm talking about meaningful businesses, of course, right?"
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7332,7,"So, I do not expect – it's really and that's the reason why it's not an immediate effect because we have to manage the relationship.",21,"So, I donot expect – it's really and that's the reason why it's not an immediate effect because we have to manage the relationship."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7333,8,"We have to manage the discussion with clients in a way that they understand risk-reward for us, for them.",21,"We have to manage the discussion with clients in a way that they understand risk-reward for us, for them."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7334,9,"They understand the value of the advice we give to clients, the services and products we give.",21,"They understand the value of the advice we give to clients, the services and products we give."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7335,10,"We also have to make sure that, you know, where applicable, we stop having discounts.",21,"We also have to make sure that, you know, where applicable, we stop having discounts."
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,7336,11,"And so, this is over time, of course, is going to help to close the gap.",21,"And so, this is over time, of course, is going to help to close the gap."
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,7337,1,That's great.,22,That's great.
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,7338,2,"Perhaps I could just follow-up on the opening remark, I think you said my revenue calculation was wrong on slide 20.",22,"Perhaps I could just follow-up on the opening remark, I think you said my revenue calculation was wrong on slide 20."
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,7339,3,The $510 billion I think is post-Basel IV and in the footnote you said 9% post-Basel IV finalization model update.,22,The $510 billion I think is post-Basel IV and in the footnote you said 9% post-Basel IV finalization model update.
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,7340,4,"So, should we be taking $510 billion times the 9% or $510 billion times the 10% on the slide?",22,"So, should we be taking $510 billion times the 9% or $510 billion times the 10% on the slide?"
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,7341,5,Just to be clear.,22,Just to be clear.
UBS,2023-Q4,earnings,2024-02-06,24,qa,management,Todd Tuckner,,7342,1,"Well, it would be $510 billion times the 9% since that would be the return inclusive of the – so that's apples and apples.",23,"Well, it would be $510 billion times the 9% since that would be the return inclusive of the – so that's apples and apples."
UBS,2023-Q4,earnings,2024-02-06,25,qa,analyst,Andrew Coombs,Citi,7343,1,Brilliant.,24,Brilliant.
UBS,2023-Q4,earnings,2024-02-06,25,qa,analyst,Andrew Coombs,Citi,7344,2,Thank you.,24,Thank you.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7345,1,Yeah.,25,Yeah.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7346,2,Sorry.,25,Sorry.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7347,3,Hopefully that works.,25,Hopefully that works.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7348,4,If you can talk about the path from the 15% to the 18% in 2028 return on core Tier 1 capital.,25,If you can talk about the path from the 15% to the 18% in 2028 return on core Tier 1 capital.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7349,5,"Given you had 15% to 18% before, so how conservative is the timing as well as the 18% compared to your previous range and how much is at self-help versus market?",25,"Given you had 15% to 18% before, so how conservative is the timing as well as the 18% compared to your previous range and how much is at self-help versus market?"
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7350,6,And the second question is a Q4 question.,25,And the second question is a Q4 question.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7351,7,Your net fee generating assets were negative in Q4.,25,Your net fee generating assets were negative in Q4.
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7352,8,If you can maybe elaborate a bit on what's been driving this?,25,If you can maybe elaborate a bit on what's been driving this?
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,7353,9,Thank you.,25,Thank you.
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7354,1,"Anke, I'll take this one.",26,"Anke, I'll take this one."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7355,2,"I think – and you take the second, Todd.",26,"I think – and you take the second, Todd."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7356,3,"I guess on the exit rate, we are trying to model what the potential will be and I outline that we can definitely converge back into a level of value creation that is in the middle range since maybe it's also appropriate to remember that if we wanted to really reiterate the old story, we would have talked about 15% to 18%., and what we are saying is that we believe the exit rate is 18%.",26,"I guess on the exit rate, we are trying to model what the potential will be and I outline that we can definitely converge back into a level of value creation that is in the middle range since maybe it's also appropriate to remember that if we wanted to really reiterate the old story, we would have talked about 15% to 18%., and what we are saying is that we believe the exit rate is 18%."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7357,4,"So, I believe that the combined story over time will deliver a better, more stable, less volatile returns and those returns will be in the mid of that range between, you know, from above 15%, around 18%.",26,"So, I believe that the combined story over time will deliver a better, more stable, less volatile returns and those returns will be in the mid of that range between, you know, from above 15%, around 18%."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7358,5,"So, I would say that's the nuances of the changes are the one I just mentioned.",26,"So, I would say that's the nuances of the changes are the one I just mentioned."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7359,6,"So, we are not talking about 15% to 18%.",26,"So, we are not talking about 15% to 18%."
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7360,7,I believe that we are well-positioned to be sustainably in the high teens going forward.,26,I believe that we are well-positioned to be sustainably in the high teens going forward.
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,7361,8,I do not think there is a level of being conservative five years ahead.,26,I donot think there is a level of being conservative five years ahead.
