bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,text_length,text,utterance_id,is_routine_earnings,new_exchange,qa_exchange_id,is_filler
UBS,2023-Q3,earnings,2023-11-07,28,qa,analyst,Andrew Lim,Société Générale,24,That’s great. Thank you.,27,True,True,15,True
UBS,2023-Q3,earnings,2023-11-07,29,qa,analyst,Amit Goel,Barclays,776,"Hi. Thank you. Two questions from me. So, the first is, I mean, so clearly the legal entity merger is pretty important in terms of the kind of the costs and the tax and so forth. So, do you mind just reminding us exactly the main pieces and in terms of the timing? So, would you be expecting some of that to happen within the first half of the year or is that kind of second half? And just things that we can monitor to check the progress there. And then, secondly, just in terms of the revenue picture, just into Q4, obviously, there's the commentary on the transactional income and NII. Just thinking – are you thinking the underlying revenues Q4 ex-NCL are likely to be in line with what we've seen in Q3 or slightly better or due to seasonality, slightly worse? Thank you.",28,True,True,16,False
UBS,2023-Q3,earnings,2023-11-07,30,qa,management,Todd Tuckner,,1883,"Thanks for the questions, Amit. So, on the legal entities, in terms of the main pieces and the timing, obviously, the big groups to address are the parent banks that will take place, the two Swiss banks and then the US IHCs and the subsidiaries below. I mean, I'd say those are – and in the UK as well. And those are going to be the biggest chunks. Of course, across the globe, there's also a lot of undertaking in Europe and in Asia. But the big – I highlighted the big pieces because that's what you were looking for. We are working hard on developing plans for all of those. I think it's fair to say over the course of 2024, I won’t at this stage, speculate on exact timing, but we'll provide more updates as we go and as we enter the year and as we go through the year, we'll give you more specificity around timelines. In terms of the revenue picture in the fourth quarter, I mean, as you mentioned, repeating back that I offered some NII guidance for our core businesses in terms of underlying NII. We do see the potential for transactional activities. I mean, the market for transactional activities is a bit clouded at the moment. We are seeing some risk off even though, earlier this month certainly some of the less hawkish sentiment, coupled with further rate hike pauses, and seeing bonds and equities rally more recently, that would suggest perhaps more risk on. But I think that's all counterbalanced as well in our clients' minds also about what's happening in the Middle East. And so we do see the potential for TRX in our asset gathering businesses as well as transactional activity in our IB to potentially be affected by that. And as you mentioned, seasonality will for sure, in any event, be a factor. So I'd say the revenue picture is a bit clouded, but I, at this point, wouldn't necessarily expect it to increase quarter-on-quarter significantly at this stage.",29,True,False,16,False
UBS,2023-Q3,earnings,2023-11-07,31,qa,analyst,Amit Goel,Barclays,282,"Got it. Thanks. And just on the legal entity piece, so just sorry for my understanding, it's like getting the legal work done and getting the regulators to kind of sign off. And just in terms of the main things that you, obviously, have to get done to do the mergers, is that right?",30,True,True,17,False
UBS,2023-Q3,earnings,2023-11-07,32,qa,management,Todd Tuckner,,371,"Yes. That's correct. There is a lot of planning to be done. The planning manuals are incredibly extensive. And of course, it needs to be approved by the regulators. And when you think about the parent bank and how many jurisdictions they operate in, you're talking about regulators across the world. So these are not simple transactions by any stretch of the imagination.",31,True,False,17,False
UBS,2023-Q3,earnings,2023-11-07,33,qa,analyst,Amit Goel,Barclays,16,Okay. Thank you.,32,True,True,18,True
UBS,2023-Q3,earnings,2023-11-07,34,qa,analyst,Benjamin Goy,Deutsche Bank,481,"Hi. Good morning. Two questions, please. The first, if you could maybe speak about the profitability of the recovery of funds and assets of Credit Suisse and how that's going, the discussion with clients there. And the second is, it looks like, in particular, non-core significantly outperformed your expectation you set in Q2 in the third quarter. So just wondering, what does it mean for the budget, so to say, you have to, for an accelerated rundown in Q4 and beyond. Thank you.",33,True,True,19,False
UBS,2023-Q3,earnings,2023-11-07,35,qa,management,Sergio P. Ermotti,,2905,"Yes. I mean, in terms of the non-core, I don't think that extrapolating a quarter is meaningful. I do – as Todd mentioned before, we need to look at – in some cases, we were able to dispose assets above marks. In others, we will need to make an assessment about what we think is the value of those positions. But I would pay attention to not to use the third quarter numbers and extrapolate and call it is better than what we expected because we didn't really give any guidance on that. So, I mean, I think that we are confident that the quality, broadly speaking, of the assets is there. They are non-core assets per se. The vast majority is not problematic and therefore I'm not overly concerned about the revenue or the cost to exit. As I mentioned before, it's more of a matter of addressing the cost to sustain those assets than it is about managing out the assets themselves. In terms of recovery of the funds, we see a – the win-back strategy is still in place. We have been – we are – very focused. And probably what I can offer as a comment is that as time goes by we saw it already in the second quarter of the year after the announcement of the transaction, and definitely, has been confirmed in the third quarter. Basically, the third quarter is a year after you started to see departure of assets and client advisors from Credit Suisse. Despite the massive outflows that you saw, the amount of assets that were able to be moved by the people that were serving those assets has been within what we expected, on average no more than 20%. So the first big issue, as I said, we have been able to keep the vast majority of the assets. So it's very difficult for people that move out to be able to bring the assets with them. So if you look at the numbers, it's quite – I can give you maybe a little bit of anecdotal evidence. I mean, we lost around – or Credit Suisse in the last 12 months lost around 500 client advisors. They moved so far USD 20 billions of assets. So – and let's say that we we're going to lose further assets because some of those people just left more recently, and we're going to see some outflows later on, but we are totally convinced that it's not going to be a multiple of that USD 20 billions, the future outflows. And we are working hard to recapture some of it. So, I think that our strategy now is more focused on regaining the clients that left because of fears of the instability of the system. And in that sense, we maintain our ambitions, as we say. Most likely, we're going to formulate these ambitions, as Todd mentioned, as a combined wealth management business going forward because, I mean, it's not really an issue any longer, Credit Suisse versus UBS, it’s one team. We are working on maximizing the outcome. And so we're going to just outline our net new money growth ambitions in our three- year plan in a way that reflects win-backs and organic growth.",34,True,False,19,False
UBS,2023-Q3,earnings,2023-11-07,36,qa,analyst,Benjamin Goy,Deutsche Bank,16,Good. Thank you.,35,True,True,20,True
UBS,2023-Q3,earnings,2023-11-07,37,qa,analyst,Chris Hallam,Goldman Sachs,847,"Yeah. Good morning, everyone. Just two from me. So, on profitability, clearly better than expected in the quarter. Previously, you'd guided for positive underlying PBT in H2 and breakeven in the third quarter. So, given the third quarter is already quite positive, does that change how we should think about Q4? I guess the old guidance implied a sequential improvement in the fourth quarter in terms of PBT. So just wondering whether that's still the right way to think about that. And then, second, and I appreciate it's a bit of a follow-up to some of the earlier questions on CS net new money. You've given the regional disclosure on a combined basis, but I just wanted to check whether the combined regional picture, sort of Asia strong, EMEA strong, Switzerland more balanced. Is that consistent across both the CS and UBS Wealth franchises?",36,True,True,21,False
UBS,2023-Q3,earnings,2023-11-07,38,qa,management,Todd Tuckner,,1198,"Thanks, Christopher. Yeah. On the second question, it is consistent, obviously ex the US given CS doesn't have a wealth presence there, but across, it is. I would say the APAC and EMEA proportionality holds obviously on the smaller base that we were talking in terms of the net inflows this quarter compared to the UBS side. But yes, that dynamic does hold. In terms of profitability in the fourth quarter, I would say that we certainly accelerated a bit of what we were forecasting back in August in terms of 3Q, 4Q where we said roughly breakeven in 3Q and further progress in 4Q. I think we've seen the progress that we've been able to accelerate. So really undertaking and executing integration at pace. And you see the results of that. I'd say 4Q in a way standing alone relative to how we saw it back in August is still around the same. So I would look – meaning I would say we expect 4Q to come in better than breakeven, which is what we said was the case back in August. And I would say balancing the execution on the cost side, but also considering some of how we're guiding on the revenue side I think that number you have an idea of where we, at this stage expect that number to come in.",37,True,False,21,False
UBS,2023-Q3,earnings,2023-11-07,39,qa,analyst,Chris Hallam,Goldman Sachs,22,"Thanks, Todd. Helpful.",38,True,True,22,False
UBS,2023-Q3,earnings,2023-11-07,40,qa,management,Sergio P. Ermotti,,957,"Okay. I think this was the last question. Let me thank you for dialing in and by just quickly reiterating, as you can see, we are in full execution mode, but also at the same time we are planning for the future. And the next milestones, other than the operational one I just or we just described, is to prepare the three-year plan that we will present in February. In the meantime, we are very focused really on, as I said, on execution. And I'm totally convinced that we are in a good place and of course, in our mission to really create some things that will not only be a huge restructuring story, but also something that has set the base for future growth and ambitions that we have. I mean, we look forward to present you the three-year plan in February. And I'm sure in the meantime, we're going to be in touch either directly or through my colleagues for the follow-ups of this call. Thank you for calling in and enjoy the rest of the day. Thank you.",39,True,False,22,False
UBS,2023-Q4,earnings,2024-02-06,6,qa,analyst,Kian Abouhossein,JPMorgan,1373,"Yes. First of all, thanks for taking my questions. Looking at the slides, I can put together a revenue picture as you're giving some details around return on risk-weighted assets in the long term, as well as your risk- weighted assets overall absolute. So, I get to about $48.5 billion of revenues, which implies around 70% cost income of $34 billion. And clearly, first of all, I wanted to see if the revenue assumption that I'm making here calculation is reasonable and what underlying scenarios you use to calculate that. And secondly, on the cost side, clearly, even if I assume some kind of growth rate in kind of cost inflation, I still see that most of the cost savings come from your legacy non-core reductions. So, it looks like a lot of flexibility. So, can you talk a little bit about – is my calculation correct to some extent? And secondly, how should I think about the cost flexibility as it seems to mainly come from Non-core and Legacy? That's the first question. If I may, just secondly, on the Investment Bank. You're clearly making a big investment push, and here I want to understand at what point do you see delivery has to be achieved. I think you mentioned end-2026 in terms of revenue improvement, but is there any milestones that have to be achieved order to illustrate that this cost income will continuously improve not just in the first quarter?",5,True,True,1,False
UBS,2023-Q4,earnings,2024-02-06,7,qa,management,Todd Tuckner,,1793,"Thanks for your questions. Let me take the first. So, I think in terms of the way you're thinking about it, I'd say the key is to think about a cost income ratio below 70% is really the driver as we exit 2026. You know, the revenue picture that we gave, as I commented, is not based on blue sky scenarios. You see that for two of the core business divisions, we effectively priced in, you know, flat revenue growth. NCL, we priced in flat revenue growth. We talked quite, you know, I think appropriately about what we would expect from GWM as it improves its asset base. And of course, on the IB, coming from a low 2023 and given the onboarding of the Credit Suisse bankers we discussed and getting them productive over the next 12 to 18 months, one could see that our revenue picture is, you know, is appropriate in that respect and not toppy. That said, you know, when you look at, say, the return on RWA, which is I think what you used as a basis, you know, that is certainly our ambition is to do the financial resource optimization to improve our – the ratio of revenues over RWA, and that's clearly something we know we need to do. You saw in the depiction of how dilutive the CS revenues have been on that metric. So clearly, we're going to keep working on that. But the key really to take away here is that, you know, as both Sergio and I said, we have the flexibility to, you know, pace the reinvestments of the $13 billion in gross cost saves depending on how that revenue trajectory develops. So, for us, that's really the key, maintaining less than a 70% cost income ratio. That's where the discipline comes in and as I said, pricing in what is an appropriate revenue picture and just ensuring we keep to the gross cost saves and then we could pace the reinvestment as appropriate.",6,True,False,1,False
UBS,2023-Q4,earnings,2024-02-06,8,qa,management,Sergio P. Ermotti,,1745,"Kian, vis-a-vis your second question on the IB, I think of course we do expect the onboarded resources, particularly in the banking part of the business, to start to ramp-up to average productivity of the incumbent UBS bankers. And that will happen and is already happening, to be honest, because we have been observing good mandates winning. Of course, now what we need is the second condition how do I – first one is do we win mandates? Do we get tractions? And the answer is clearly yes. So, I'm very pleased with that outcome. Now, the most difficult question to answer is, is the market going to be there to support monetizing those mandates? And you know what's going on. It's very difficult to predict the near future. So, past a very, very hard 2023 but the momentum is very good. So, I do think that is important to measure that. The other observation I tried to take on executed transaction will be are we gaining market shares? How do we do relatively to our competitors? A third element which is very important for me, how is the IB contributing to the value creation in our Wealth Management and P&C businesses because it is very, very important, is a pillar, is a very important driver and particularly now in the US but also for example in Australia, but also in APAC, in general. We can drive this real value creation by working closer together. But lastly, it will be over the cycle, can they deliver return on allocated equity, as we've said, as a target? So, it's a set of short-term and medium-term and long-term measures that we will use, but I'm confident that the trajectory we had in the last seven, eight years, which has volatility elements, will continue but in a way that accrue value to our shareholders and clients.",7,True,False,1,False
UBS,2023-Q4,earnings,2024-02-06,9,qa,analyst,Kian Abouhossein,JPMorgan,10,Thank you.,8,True,True,2,True
UBS,2023-Q4,earnings,2024-02-06,10,qa,analyst,Chris Hallam,Goldman Sachs,791,"Thanks. So, first, on slide 28. If I zoom in on 2026, you've guided to an exit run rates of 15% return on core Tier 1. But for the year as a whole, you flagged double digit, which I guess is sort of 10% to 12%. So, just wondering if there's something specific happening later towards the end of 2026 that's causing a sort of big jump up in profitability or perhaps whether I'm just being a bit too pessimistic on assuming that double digit means 10% to 12%? And then second, on distribution. We have the details in terms of what you want to do on the dividend this year, also the comments you've made on buybacks for 2024 and for 2025, but I was just thinking about how you think about the overall payout ratio longer term, 2026 onwards, and the split in that between dividends and buybacks.",9,True,True,3,False
UBS,2023-Q4,earnings,2024-02-06,11,qa,management,Todd Tuckner,,926,"Hey, Chris. So, on the first, I think what's that dynamic is effectively the benefit of having the full year of 2026 absorb all the savings that, you know, we're working super hard at to achieve over the next two to three years. So, during the course of 2026, we're still going to be taking significant cost out. In particular, the expectation is more in the middle and back office where, as I mentioned, you know, things are sequenced a bit. You know, we have to get the client tech decommissioning done and you'll start to see sort of a lot of the middle and back office functions, including semi-owned, where we'll see more of the cost take-out in the latter part of the journey. And so, what you're seeing really priced in at the end of 226 is the full harvesting, effectively the complete cost income story whereas in 2026 in-year, of course, you know, you're just having the averaging effect over the course of the year.",10,True,False,3,False
UBS,2023-Q4,earnings,2024-02-06,12,qa,management,Sergio P. Ermotti,,1033,"Yes, Chris. On buyback, of course, in 2026 we're going to have to factor in different considerations. But generally speaking, I would say that we want to continue to have a good mix. I think that our progressive dividend policy is extremely unlikely to change over the long term. So, I think that we want to continue to deliver a cash dividend growth every year. The pace will be a function as well of where the stock trades, right? So, I mean, at the end of the day, there is an element of balancing cash versus stock depending on where the stock trades. Having said that, I do recognize that also from a prudential and capital management standpoint of view, share buybacks offers more flexibility, right? So, what we want to always make sure that our cash dividend is sacrosanct and our progressive policy is also very, very important. Therefore, we always want to measure this in two ways. Our dividend will be then benchmark also in respect of making sure that we have an attractive story for more yield focused equity investors.",11,True,False,3,False
UBS,2023-Q4,earnings,2024-02-06,13,qa,analyst,Jeremy Sigee,BNP Paribas Exane,1124,"Thank you. And apologies, my video is not working actually so I'm audio only. So, sorry for that. Two questions if I could. So, I think what you said about RWA reductions is very welcome, you know, and the target of $510 billion in the medium term and that frees up a lot of capital, which is really great to hear. You've talked about optimization outside Non-core, so within the core divisions, and I just wonder if you could sort of talk about that a bit more. Just give us some examples of the kind of lazy assets that you think you can cut. So, that's my first question. The second one is back on the capital returns. You talked about 2024 and you talked about 2026 on the buybacks and I just wondered in terms of how we think about what you might be able to do in 2025. Is 14% CET1 the relative – the relevant thresholds? Are there other constraints that will constrain you in terms of what buybacks you can do in 2025? So, does it have to wait for the Swiss integrations to be done? Does it have to wait for non-core milestones? If you just could talk about the constraints that would affect that, that would be great.",12,True,True,4,False
UBS,2023-Q4,earnings,2024-02-06,14,qa,management,Todd Tuckner,,1007,"Okay. Hi, Jeremy. So, on the first in terms of RWA reduction, you were looking for examples in terms of optimization in the core. So, I'd say, you know, the classic example would be where on, say, on the Credit Suisse side. In Wealth Management, to give an example, we are inheriting a situation where there was just say a loan relationship between the bank and a client. And perhaps, you know, we weren't bringing to bear the holistic client array of services that is our expectation to sort of do. Now, it's been the blueprint for us in UBS. GWM. And so, that's just an example where you have kind of a monoline is a simple example of that. Another example could be pricing. So, you might not be getting the pricing for the risks that you're effectively taking with respect to that financing. So, I think those are two examples where, you know, we need to do work to ensure the holistic client coverage is brought to bear in a given situation or we're looking at pricing opportunities in particular cases.",13,True,False,4,False
UBS,2023-Q4,earnings,2024-02-06,15,qa,management,Sergio P. Ermotti,,1086,"Yeah, Jeremy, in respect of share buyback in 2025, I think it's a little bit early to discuss that. But I would say that first of all, the integration, the Swiss topic, is a 2024 matter. So, by mid-2024 or during 2024 latest, we know exactly how we manage the integration of the parent company, the US entities and the Swiss operation. That will so in 2025 is unlikely to play a role in our capital return policies. The 14% is a good assumption. And what we mean by around 14% means 13.8% to 14.2%, not 14.5%. When we have excess capital, well above the 14% is because we are creating the buffer to do share buyback, to offset temporary timing differences between cost to achieve in our integration journey and the savings we realize and have the necessary buffer to also phase in the reduction of our tax rate. So, in a sense, nothing really changes but we do indeed expect also the underlying profitability to improve, and therefore potentially giving us more flexibility. But this is something that we will focus in exactly 12 months' time and we will communicate our plans for 2025.",14,True,False,4,False
UBS,2023-Q4,earnings,2024-02-06,16,qa,analyst,Jeremy Sigee,BNP Paribas Exane,31,That's great. Thanks very much.,15,True,True,5,True
UBS,2023-Q4,earnings,2024-02-06,17,qa,analyst,Andrew Coombs,Citi,1473,"Good morning. Thank you for taking my questions. So, the first one would just be going back to some of the math that Kian outlined at the start. I'm just trying to understand your decision-making process. So, if you look at slide 20, I think you said the 9% revenue to RWA post-Basel IV. So, you're suggesting exit run rate $46 billion of revenues, 70% cost income, $32 billion of costs and that's a couple of billion below the full year 2026 consensus revenues and full year 2026 costs, appreciate we’re comparing exit versus full year there. But with that in mind, could you elaborate on where you've identified the additional cost opportunities given that you previously said $10 billion, you're now at $13 billion and you're on the tape of saying we are sacrificing some topline growth in order to enhance returns. So also, where you've made the decision to perhaps come out of some product areas where there was a revenue opportunity? That's the first question. Second question is on capital return. Again, trying to run the numbers, $510 billion RWAs, 14% core Tier 1. You need to be, on that basis, $71.5 billion in core Tier 1 capital. You're at $78 billion today. So, already a lot of excess capital there, then there's the retained earnings coming through. So, just trying to understand. Are there any other moving parts aside from that amortization in the FINMA waiver between tangible equity and core Tier 1 capital over the next three to four years? Thank you.",16,True,True,6,False
UBS,2023-Q4,earnings,2024-02-06,18,qa,management,Sergio P. Ermotti,,126,"So, I'll let Todd take the questions and only noting that you may have got the revenues wrong, but you may address this issue.",17,True,False,6,False
UBS,2023-Q4,earnings,2024-02-06,19,qa,management,Todd Tuckner,,2422,"Okay. Yes. So, Andy, hey. I will just go on the cost side because I think I addressed the revenue side anyway in response to Kian. I would – I'd also – it's also important to point out just quickly on that slide that as we say in there, it's pre-impact from the Basel III final and model update so that, you know, also will impact on the return of RWA. In terms of the additional cost opportunities that we found, as you asked, I mean, first, I would say we're just confirming what we said last year about greater than $10 billion and saying we had to go do the work to validate all the details. And so, you know, the $13 billion that we've come out with, neither Sergio nor I think that that's, you know, going further. It was for us always the neighborhood of where, you know, we thought the plan – the detailed bottom-up plans would get us. And ultimately, when we were communicating greater than $10 billion, you know, that was an informed estimate of course because we had done a fair bit of work. But of course, all the work that we've done over the last three months validating that, you know, that number. So, that's sort of the first thing is just important to emphasize that it's not as if we've gone deeper. But in terms – so on that basis, I would just say that the $13 billion remains for us on a gross basis, critical. You know, we said half is going to be personnel related. Half is – the other half will be consisting comprised of things like mainly tech but also real estate, also third party costs. So, again, it's a validation of what we've done and also as I highlighted going through the trajectories, giving you a sense of when we think these will head through. And just quickly on the – you asked about, you know, sacrificing topline growth. I think the point that both Sergio and I have made is just of course when you do a financial resource optimization work, and we've done this before, you know, naturally to reduce the balance sheet means at times, well, you know, you're going to be sacrificing revenues as assets come down. And so, you know, it all comes down to the accretion of return on CET1 ultimately and how we think about this in terms of trade-offs. So, that's how I would respond to that. And then I think you were saying any other differences, if I took your point on CET1 and tangible equity. Was that the point that you were making the differences, I think you were saying, Andy.",18,True,False,6,False
UBS,2023-Q4,earnings,2024-02-06,20,qa,analyst,Andrew Coombs,Citi,72,It's exactly that. Just trying to get with the capital build. Thank you.,19,True,True,7,False
UBS,2023-Q4,earnings,2024-02-06,21,qa,management,Todd Tuckner,,719,"Yes. Well, I was just pointing out in terms of convergence, as I highlighted, you know, historically one of the big differentiators between CET1, which we think, by the way, is the right is the right model anyway because that's the basis for being able to buy back shares and pay dividends, so we think, you know, measuring return on CET1 capital is right. But we know there's always interest in that CET1 versus TE. So, what I was just suggesting was that our – as our tax loss DTAs, which were one of the big differentiators, are amortizing down and being converted into temp difference DTAs which are CET1 accretive, that that becomes much less of a delta and therefore, you know, signals a move towards convergence.",20,True,False,7,False
UBS,2023-Q4,earnings,2024-02-06,22,qa,management,Sergio P. Ermotti,,1086,"Yeah, Maybe let me just add quickly to your comment on driving optimization of the balance sheet and return on risk-weighted assets. You mentioned if we are planning to exit products, I have to say that, you know, never say never because in the next two or three years, you never know how developments work out. But at this stage, everything that we don’t deem as a product that we want to have is part of non-core. So, it's all about repricing the existing core relationships and businesses. It's not about exiting businesses. I mean, I'm talking about meaningful businesses, of course, right? So, I don't expect – it's really and that's the reason why it's not an immediate effect because we have to manage the relationship. We have to manage the discussion with clients in a way that they understand risk-reward for us, for them. They understand the value of the advice we give to clients, the services and products we give. We also have to make sure that, you know, where applicable, we stop having discounts. And so, this is over time, of course, is going to help to close the gap.",21,True,False,7,False
UBS,2023-Q4,earnings,2024-02-06,23,qa,analyst,Andrew Coombs,Citi,357,"That's great. Perhaps I could just follow-up on the opening remark, I think you said my revenue calculation was wrong on slide 20. The $510 billion I think is post-Basel IV and in the footnote you said 9% post-Basel IV finalization model update. So, should we be taking $510 billion times the 9% or $510 billion times the 10% on the slide? Just to be clear.",22,True,True,8,False
UBS,2023-Q4,earnings,2024-02-06,24,qa,management,Todd Tuckner,,122,"Well, it would be $510 billion times the 9% since that would be the return inclusive of the – so that's apples and apples.",23,True,False,8,False
UBS,2023-Q4,earnings,2024-02-06,25,qa,analyst,Andrew Coombs,Citi,21,Brilliant. Thank you.,24,True,True,9,True
UBS,2023-Q4,earnings,2024-02-06,26,qa,analyst,Anke Reingen,RBC,457,"Yeah. Sorry. Hopefully that works. If you can talk about the path from the 15% to the 18% in 2028 return on core Tier 1 capital. Given you had 15% to 18% before, so how conservative is the timing as well as the 18% compared to your previous range and how much is at self-help versus market? And the second question is a Q4 question. Your net fee generating assets were negative in Q4. If you can maybe elaborate a bit on what's been driving this? Thank you.",25,True,True,10,False
UBS,2023-Q4,earnings,2024-02-06,27,qa,management,Sergio P. Ermotti,,1086,"Anke, I'll take this one. I think – and you take the second, Todd. I guess on the exit rate, we are trying to model what the potential will be and I outline that we can definitely converge back into a level of value creation that is in the middle range since maybe it's also appropriate to remember that if we wanted to really reiterate the old story, we would have talked about 15% to 18%., and what we are saying is that we believe the exit rate is 18%. So, I believe that the combined story over time will deliver a better, more stable, less volatile returns and those returns will be in the mid of that range between, you know, from above 15%, around 18%. So, I would say that's the nuances of the changes are the one I just mentioned. So, we are not talking about 15% to 18%. I believe that we are well-positioned to be sustainably in the high teens going forward. I don't think there is a level of being conservative five years ahead. We need to really work out the execution of the phase and understand what is the potential, and over time we will fine tune short-term ambitions.",26,True,False,10,False
UBS,2023-Q4,earnings,2024-02-06,28,qa,management,Todd Tuckner,,752,"And Anke, on the net new fee generating assets in the quarters, you mentioned they were negative. Just to unpack that a bit. We saw good NNFGA on the UBS platform. What you see a bit is more the Credit Suisse dynamic in terms of mandates on the Credit Suisse platform and in the fact that there was a net outflow of mandates that also could be as well from relationship managers who have left. We are countering that by virtue of having now have an aligned CIO view and aligned solutions and offerings that we're bringing out to both – on both platforms. So, we expect going forward that, you know, the CS mandates that perhaps we were seeing a bit less of than ideal. We should be able to stem that issue a bit going forward from an NNFGA perspective.",27,True,False,10,False
UBS,2023-Q4,earnings,2024-02-06,29,qa,analyst,Anke Reingen,RBC,10,Thank you.,28,True,True,11,True
UBS,2023-Q4,earnings,2024-02-06,30,qa,analyst,Alastair Ryan,Bank of America,650,"Yeah. Okay. Apologies. Technology is not my specialty. $100 billion net new assets in 2024 and 2025 but that feels like about dividends and interest given the shape of the balance sheet you provide in the slides. So, could you just talk – just expand a little bit on what else the underlying outflows assumptions you're making perhaps on some of the relationships you took over with Credit Suisse whether that's case? And secondly, cash, now 18% of the balance sheet. Very, very high liquidity coverage ratio. Is that something that's just the new run rate or can you bring that down as you complete the complex legal entity restructuring? Thank you.",29,True,True,12,False
UBS,2023-Q4,earnings,2024-02-06,31,qa,management,Todd Tuckner,,2140,"Hey, Alastair, I'll take those. So, on your first on net new assets, you know, the $100 billion over the next two years just reflects the fact that, you know, to the point that I think we've been making that while we're going to continue to grow the asset base, I mean, $100 billion is still $100 billion over the next – each of the next two years, $200 billion by the end of 2025 and that's a focus of the team. In terms of where we think, you know, the appropriate ambition would be, normally when we're just in growth – full growth mode and not looking to also ensure that, you know, appropriate hygiene on the balance sheet, that's reflecting that discount in there a bit. We still think it's a strong number. It's still growing the asset base. It's still providing a basis to grow our revenues, as I highlighted in my comments, but it is reflecting the fact that in addition to growing client relationships and bringing more and more aligned products and solutions to our clients, there are going to be situations, as we both highlighted, where, you know, perhaps we see potential outflows because of decisions we've made around given service for example, trying to a price alone, potentially unsuccessfully, and then seeing that roll off and then potentially the collateral moving out of the bank as a result. So, it's just appropriate to price in some of that as we do this, you know, good and necessary work to ensure ultimately stronger return on RWA and sustainably higher returns in the long run. In terms of cash or the HQLA that we have, yeah, you could assume going forward that that is structurally our run rate for now just given the new Swiss liquidity ordinance requirements that we're complying with. So, you can assume that that's right. Naturally, we're focusing on, you know, winning back deposits and continuing diversified sources of funding, not least given the structural funding gap we've inherited from the Credit Suisse subsidiary in Switzerland. So, you know, we're taking steps in our funding plan to narrow that. But in the end, you can assume that for now, that level of liquidity is sort of run rate level.",30,True,False,12,False
UBS,2023-Q4,earnings,2024-02-06,32,qa,analyst,Alastair Ryan,Bank of America,10,Thank you.,31,True,True,13,True
UBS,2023-Q4,earnings,2024-02-06,33,qa,analyst,Giulia Miotto,Morgan Stanley,630,"Hi. Good morning. You hear me well? Okay, perfect. So, my first question goes to GWM Americas. I think the target is low teens until 2026 and then up to mid-teens PBT margin. So, what strategic options are you taking to structurally lift profitability in this division? I think I heard this – rebuilding the banking platform in-house, but if you can give us more color on that. So that's my first longer-term question. Whereas on the short term, in terms of transaction margins, those are being subdued for a while and especially in Asia. What evidence are you seeing or are you seeing any evidence of that coming back? Thank you.",32,True,True,14,False
UBS,2023-Q4,earnings,2024-02-06,34,qa,management,Todd Tuckner,,2355,"Yeah. Hi, Giulia. So, on – in terms of the sorts of investments we're making, as you mentioned, you know, we think the core banking infrastructure work is critical because that effectively institutionalizes clients much more effectively in doing that. The more that you have a broader suite of products and capabilities to offer clients, the more in effect it becomes, you know, they become stickier. The clients and the advisors just become stickier. We know that playbook. We run that playbook in every part of the world outside the US. And so, it's something that for us is quite fundamental. And so, we're going to continue to do that and continue to invest in digital capabilities to make being both a client and an advisor of the US business of GWM better. There are also some other things that we're doing to bring that profit margin up. Sergio mentioned in his comments. A lot of it's also about products and capabilities and we're seeing that start to hit through. And that's just in terms of, again, borrowing a page from the playbook that we use outside the US, it's the global markets approach. So, it's having a more joint GWM-Investment Bank approach to serving clients from a transactional perspective, especially clients with more sophisticated needs, also from a lending perspective as well, having more of a focus on lending solutions as we've done outside the US as well. So, I think doing all that is where we think, you know, just doing the sort of good blocking and tackling will, you know, should support the profit margin in mid-teens over the next two to three years. In terms of transaction margins in APAC, yeah, I think we are seeing – we actually saw some good performance in the fourth quarter from a TRX perspective, in particular on the UBS platform, which is encouraging. So, we're – and also in APAC. Again, given just our diversification in the region, we're not just limited to, you know, one location potentially underperforming from an equity markets perspective, and we actually saw a good performance in the region. In particular, we saw good performance in transactions in Japan this quarter. And so, you know, we have the good, diversified approach to ensure that even if one – as I said, one particular part of the region isn't generating the sorts of margins that are ideal for us that we're able to compensate.",33,True,False,14,False
UBS,2023-Q4,earnings,2024-02-06,35,qa,analyst,Giulia Miotto,Morgan Stanley,7,Thanks.,34,True,True,15,True
UBS,2023-Q4,earnings,2024-02-06,36,qa,analyst,Stefan Stalmann,Autonomous Research,1033,"Yes. Good morning, everyone. Thanks for the presentation and for taking my questions. I hope you can hear me well. I wanted to first ask on the share buyback restart this year. I was a bit surprised that you make this link between the legal entity merger of the parent banks and the ability to restart the share buyback. Do you see actually a direct link there between Group payout capacity and what happens to the parent bank merger or is it just a short form for you to say if the merger works, that's a good indication that the integration is online, and that's why I can go back to share buybacks? And the second question is on capital requirements. You have obviously presented the plan very much on the basis of the rules as they currently stand, but we also have an upcoming review by the government and we don't know how that looks like. On a confidence scale of 1 to 10, where do you think the outcome will be? Do you think your numbers will still be proven fine after this review or do you think it could change? Thank you.",35,True,True,16,False
